Job,Tool,a,b,ns/op,memUsage
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84913442953,25302
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,92344334074,25390
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,87905697139,25478
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,86619201459,25566
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84788910540,25654
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,90439153215,25742
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84280848886,25829
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,92779781359,25916
 26533BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.4912E+11,26533
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.25323E+11,27153
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.21138E+11,27750
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.99464E+11,28361
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.56532E+11,28966
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.38923E+11,29567
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.14511E+11,30175
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.7906E+11,30796
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.14928E+11,31418
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.79772E+11,32034
 32189BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32489479476,32189
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33396410098,32343
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33632487563,32498
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33563039577,32652
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33274323165,32806
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33899471817,32961
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33157945588,33115
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32735464517,33269
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32665622999,33424
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,37179529667,33578
 33588BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14826310841,33588
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14914729871,33598
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14705055236,33608
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,30409504356,33618
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14791466560,33628
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14777115812,33638
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15007014301,33648
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,24604556512,33658
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15104874498,33668
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15039898110,33678
 34297BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.12221E+11,34297
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.87487E+11,34906
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.33232E+11,35493
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.41948E+11,36122
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.17032E+11,36734
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.16278E+11,37349
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.42936E+11,37964
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.34354E+11,38573
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.57095E+11,39189
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.44836E+11,39823
 40438BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.32288E+11,40438
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.22683E+11,41054
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.17519E+11,41675
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.29384E+11,42293
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.51957E+11,42900
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.30316E+11,43529
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.49467E+11,44126
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.24003E+11,44737
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.15881E+11,45353
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.21562E+11,45964
 46118BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32383607856,46118
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32286821545,46271
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32751702826,46425
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32450948962,46578
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,61825404496,46732
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,48579742934,46885
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32327468210,47038
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32650821584,47192
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32713012465,47345
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32307529232,47499
 47508BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,25758089625,47508
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14569930302,47517
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14684150600,47526
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,33501927443,47536
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,33279305117,47545
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14683510381,47554
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,28734492946,47564
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,15559192150,47573
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,18379270397,47582
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,15170667352,47592
 48166BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.52194E+11,48166
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.53788E+11,48777
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.58482E+11,49394
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.30187E+11,49994
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.23898E+11,50605
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.32091E+11,51213
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.57971E+11,51807
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.23451E+11,52415
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.65455E+11,53026
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.67903E+11,53622
 54236BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.19128E+11,54236
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.2055E+11,54850
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.3914E+11,55456
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.13568E+11,56068
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.34741E+11,56671
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.24966E+11,57287
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.35361E+11,57898
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.53691E+11,58513
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.88264E+11,59124
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.58871E+11,59729
 59881BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34246369332,59881
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,40901157440,60034
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,71047532794,60186
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,33880008144,60339
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,65470688102,60491
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,55646247091,60644
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34605114516,60797
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,40576516257,60949
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34261345010,61102
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34281187236,61254
 61263BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14831540688,61263
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26854234826,61271
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,25508784141,61280
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14905392016,61289
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,18614993942,61297
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26893805099,61306
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26593289416,61315
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,28814345279,61323
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,15010946327,61332
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14674003564,61341
 61956BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.17455E+11,61956
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.4693E+11,62572
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.15785E+11,63177
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.17505E+11,63789
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.32363E+11,64405
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.63273E+11,65011
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.74357E+11,65616
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.58095E+11,66194
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.5698E+11,66798
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.37621E+11,67408
 67982BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.13543E+11,67982
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.32802E+11,68599
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.18068E+11,69214
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.48874E+11,69833
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.39464E+11,70442
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.76118E+11,71061
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.39139E+11,71674
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.28406E+11,72280
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.464E+11,72889
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.49537E+11,73510
 73661BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39746200550,73661
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39865145480,73813
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40218594329,73965
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39810273537,74116
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40181335854,74268
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,41416085797,74420
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40124789926,74571
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40039478789,74723
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,60645215611,74874
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40190716852,75026
 75034BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15074312827,75034
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15249240935,75042
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15229348452,75050
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,14960014599,75058
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15007960532,75067
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,18086832082,75075
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,27414159440,75083
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,14987677094,75091
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,18518664019,75099
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,29511283088,75107
 75716BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.49168E+11,75716
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.67746E+11,76333
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.62613E+11,76956
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.18021E+11,77562
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.17753E+11,78187
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.54702E+11,78801
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,2.10191E+11,79407
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.29828E+11,80013
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.48448E+11,80611
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.5228E+11,81215
 81856BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.39107E+11,81856
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.65822E+11,82491
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.63762E+11,83110
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.68179E+11,83746
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.51963E+11,84372
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.17818E+11,84998
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.21712E+11,85626
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.34331E+11,86252
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.2035E+11,86882
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.37807E+11,87502
 87653BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.05955E+11,87653
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.31209E+11,87804
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.06622E+11,87955
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.18501E+11,88105
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.03705E+11,88256
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.15452E+11,88407
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.01578E+11,88558
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.8608E+11,88708
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.04035E+11,88859
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.02357E+11,89010
 89017BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19018486841,89017
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18112426744,89024
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,30544284174,89032
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18324908840,89039
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,23139410992,89046
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18345567665,89054
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19086784516,89061
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19511501791,89069
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,29898741457,89076
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,17907143552,89084
 89703BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.52534E+11,89703
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.41107E+11,90330
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.50775E+11,90908
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.30048E+11,91536
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.26473E+11,92164
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.86629E+11,92789
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.52859E+11,93425
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.84274E+11,94044
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.51887E+11,94661
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.34031E+11,95285
 95995BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.20254E+11,95995
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.82216E+11,96690
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.7507E+11,97474
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.55671E+11,98162
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.89404E+11,98900
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.09884E+11,99605
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.86376E+11,100312
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.6577E+11,100997
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.57285E+11,101712
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.10301E+11,102418
 102568BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.97528E+11,102568
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.01243E+11,102717
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,8.21948E+11,102867
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.01292E+11,103017
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.58885E+11,103167
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.05818E+11,103316
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.30319E+11,103466
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.05659E+11,103616
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.79997E+11,103765
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.55586E+11,103915
 103922BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33862153297,103922
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,54077862422,103929
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33821211541,103936
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,37760276669,103942
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,34019557317,103949
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,44153078888,103955
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33713554972,103962
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33888436413,103969
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,34116108343,103976
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33755315333,103982
 104641BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.4383E+11,104641
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.05371E+11,105325
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.43896E+11,105981
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.2181E+11,106656
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.25038E+11,107368
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.36925E+11,108054
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.44527E+11,108725
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.27081E+11,109402
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.68484E+11,110083
