Job,Tool,a,b,ns/op
 48166BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.52E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.54E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.58E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.30E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.24E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.32E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.58E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.23E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.65E+11
BenchmarkSingleThreadIntervalOverlap10mi_1k-13                     ,Gonomics1Worker,10000000,1000,1.68E+11
 54236BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.19E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.21E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.39E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.14E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.35E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.25E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.35E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.54E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.88E+11
BenchmarkGonomicsIntervalOverlap10mi_10k-13                        ,Gonomics8Worker,10000000,10000,1.59E+11
 59881BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34246369332
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,40901157440
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,71047532794
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,33880008144
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,65470688102
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,55646247091
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34605114516
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,40576516257
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34261345010
BenchmarkBedtoolsIntervalOverlap10mi_10k-13                        ,Bedtools,10000000,10000,34281187236
 61263BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14831540688
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26854234826
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,25508784141
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14905392016
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,18614993942
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26893805099
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,26593289416
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,28814345279
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,15010946327
BenchmarkBedopsIntervalOverlap10mi_10k-13                          ,Bedops,10000000,10000,14674003564
 61956BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.17E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.47E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.16E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.18E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.32E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.63E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.74E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.58E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.57E+11
BenchmarkSingleThreadIntervalOverlap10mi_10k-13                    ,Gonomics1Worker,10000000,10000,1.38E+11
 67982BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.14E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.33E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.18E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.49E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.39E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.76E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.39E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.28E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.46E+11
BenchmarkGonomicsIntervalOverlap10mi_100k-13                       ,Gonomics8Worker,10000000,100000,1.50E+11
 73661BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39746200550
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39865145480
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40218594329
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,39810273537
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40181335854
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,41416085797
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40124789926
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40039478789
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,60645215611
BenchmarkBedtoolsIntervalOverlap10mi_100k-13                       ,Bedtools,10000000,100000,40190716852
 75034BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15074312827
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15249240935
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15229348452
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,14960014599
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,15007960532
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,18086832082
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,27414159440
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,14987677094
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,18518664019
BenchmarkBedopsIntervalOverlap10mi_100k-13                         ,Bedops,10000000,100000,29511283088
 75716BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.49E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.68E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.63E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.18E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.18E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.55E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,2.10E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.30E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.48E+11
BenchmarkSingleThreadIntervalOverlap10mi_100k-13                   ,Gonomics1Worker,10000000,100000,1.52E+11
 81856BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.39E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.66E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.64E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.68E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.52E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.18E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.22E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.34E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.20E+11
BenchmarkGonomicsIntervalOverlap10mi_1mi-13                        ,Gonomics8Worker,10000000,1000000,1.38E+11
 87653BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.06E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.31E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.07E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.19E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.04E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.15E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.02E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.86E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.04E+11
BenchmarkBedtoolsIntervalOverlap10mi_1mi-13                        ,Bedtools,10000000,1000000,1.02E+11
 89017BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19018486841
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18112426744
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,30544284174
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18324908840
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,23139410992
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,18345567665
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19086784516
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,19511501791
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,29898741457
BenchmarkBedopsIntervalOverlap10mi_1mi-13                          ,Bedops,10000000,1000000,17907143552
 89703BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.53E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.41E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.51E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.30E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.26E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.87E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.53E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.84E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.52E+11
BenchmarkSingleThreadIntervalOverlap10mi_1mi-13                    ,Gonomics1Worker,10000000,1000000,1.34E+11
 95995BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.20E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.82E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.75E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.56E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.89E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.10E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.86E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.66E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,1.57E+11
BenchmarkGonomicsIntervalOverlap10mi_10mi-13                       ,Gonomics8Worker,10000000,10000000,2.10E+11
 102568BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.98E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.01E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,8.22E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.01E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.59E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.06E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.30E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,7.06E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.80E+11
BenchmarkBedtoolsIntervalOverlap10mi_10mi-13                       ,Bedtools,10000000,10000000,6.56E+11
 103922BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33862153297
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,54077862422
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33821211541
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,37760276669
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,34019557317
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,44153078888
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33713554972
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33888436413
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,34116108343
BenchmarkBedopsIntervalOverlap10mi_10mi-13                         ,Bedops,10000000,10000000,33755315333
 104641BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.44E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.05E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.44E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.22E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.25E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.37E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.45E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.27E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.68E+11
BenchmarkSingleThreadIntervalOverlap10mi_10mi-13                   ,Gonomics1Worker,10000000,10000000,2.53E+11
